"id","type","data","needs_followup","needs_followup_by","followup_date","resolved","created_by_id","updated_by_id","unit_id","tenant_id","source_id","facility_id","created_at","updated_at","parent_event_id","related_object_id","related_object_type","uuid","status","important_task","resolved_on","created_by_type","updated_by_type","ledger_id","lead_id","support_case_id","attachment_id","action_item","ledger_delinquency_id","company_uuid","facility_uuid","tenant_uuid","ledger_uuid","unit_uuid","lead_uuid","related_object_uuid","client_application_id","payment_intent_id"
19919,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5186""",false,,2014-02-01 00:42:16.374,true,,,,3565,,14,2014-02-01 00:42:16.383,2014-02-01 00:42:16.429,19918,40,DelinquencyStageAction,d875202f-ad5a-41c7-8311-2b4d1793a1fd,applied,false,,,,5135,,,,,23799425,,,,,,,,,
19920,MoveInUnitEvent,"""rate""=>""40.0"", ""move_in_date""=>""2013-11-01"", ""gate_access_code""=>""03266"", ""move_in_initiated_date""=>""2013-11-01""",false,,2014-02-01 00:42:16.858,true,,,5974,3566,,14,2013-11-01 10:00:00.000,2024-05-20 16:47:40.170,,,,eb58612d-1791-4ce7-9b18-8f43b2af6a6f,,false,,,,5136,,,,,,,,,,,,,,
19921,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3566,,14,2014-02-01 00:42:17.197,2014-02-01 00:42:17.232,,5188,Invoice,"5bac3041-39fc-419e-aade-d2ccb69cf67c",,false,,,,,,,,,,,,,,,,,,
19922,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3566,,14,2014-02-01 00:42:17.397,2014-02-01 00:42:17.410,,5189,Invoice,"6feebe27-3e55-4ac1-884c-552eba6776c3",,false,,,,,,,,,,,,,,,,,,
19923,NoteEvent,"",false,,2014-02-06 21:40:15.309,false,,54,,3567,,14,2014-02-01 00:42:17.652,2014-04-08 03:13:26.806,,,,"707be75e-44c8-4764-82fb-7482f1f7c2fc",,false,,,,,,,,,,,,,,,,,,
19924,MoveInUnitEvent,"""rate""=>""40.0"", ""move_in_date""=>""2008-05-28"", ""gate_access_code""=>""09658"", ""move_in_initiated_date""=>""2008-05-28""",false,,2014-02-01 00:42:17.681,true,,,5975,3567,,14,2008-05-28 10:00:00.000,2024-05-20 16:47:40.170,,,,a8c6f947-e81d-445d-8aa7-181d969d07a1,,false,,,,5137,,,,,,,,,,,,,,
19925,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3567,,14,2014-02-01 00:42:18.155,2014-02-01 00:42:18.171,,5190,Invoice,f4dffb51-6652-469c-a69f-c7a64dc5a45b,,false,,,,,,,,,,,,,,,,,,
19926,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3567,,14,2014-02-01 00:42:18.362,2014-02-01 00:42:18.374,,5191,Invoice,"5e3c5d04-d755-48ae-a5f5-d18b6d2b044a",,false,,,,,,,,,,,,,,,,,,
19927,NoteEvent,"",false,,2014-02-06 21:41:02.443,false,,54,,3568,,14,2014-02-01 00:42:18.639,2014-04-08 03:13:26.828,,,,"45e7640b-3874-46f8-85fc-556c5b019990",,false,,,,,,,,,,,,,,,,,,
19928,MoveInUnitEvent,"""rate""=>""40.0"", ""move_in_date""=>""2013-04-03"", ""gate_access_code""=>""01425"", ""move_in_initiated_date""=>""2013-04-03""",false,,2014-02-01 00:42:18.671,true,,,5976,3568,,14,2013-04-03 10:00:00.000,2024-05-20 16:47:40.170,,,,"3da13a15-d51f-43e0-811d-96665be171fe",,false,,,,5138,,,,,,,,,,,,,,
19929,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3568,,14,2014-02-01 00:42:18.971,2014-02-01 00:42:18.983,,5192,Invoice,d21e5ead-5ef9-43c5-853f-89eaf6eeac56,,false,,,,,,,,,,,,,,,,,,
19930,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3568,,14,2014-02-01 00:42:19.236,2014-02-01 00:42:19.249,,5193,Invoice,d3c445fa-b252-4dd7-a581-564d09b8351d,,false,,,,,,,,,,,,,,,,,,
19931,MoveInUnitEvent,"""rate""=>""40.0"", ""move_in_date""=>""2013-01-14"", ""gate_access_code""=>""03303"", ""move_in_initiated_date""=>""2013-01-14""",false,,2014-02-01 00:42:19.435,true,,,5977,3569,,14,2013-01-14 10:00:00.000,2024-05-20 16:47:40.170,,,,"15610e1d-f97c-4b34-9c74-3997564a2e08",,false,,,,5139,,,,,,,,,,,,,,
19932,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3569,,14,2014-02-01 00:42:19.809,2014-02-01 00:42:19.823,,5194,Invoice,"98d54998-0907-43ae-97b3-ec5cc072ae13",,false,,,,,,,,,,,,,,,,,,
19933,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3569,,14,2014-02-01 00:42:19.962,2014-02-01 00:42:19.974,,5195,Invoice,"4442e487-5ed2-4d33-a055-acdde218dcc8",,false,,,,,,,,,,,,,,,,,,
19934,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3569,,14,2014-02-01 00:42:20.123,2014-02-01 00:42:20.138,,5196,Invoice,"43ea2637-d34b-4f3d-bf89-2256d6f36581",,false,,,,,,,,,,,,,,,,,,
19935,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3569,,14,2014-02-01 00:42:20.407,2014-02-01 00:42:20.419,,5197,Invoice,"7a8c6bb9-d6fe-47a6-ad07-53565799a4cb",,false,,,,,,,,,,,,,,,,,,
19936,DelinquencyStageTenantEvent,"""invoice_id""=>""5195"", ""applied_date""=>""2013-12-11"", ""line_item_id""=>""5318"", ""resolved_date""=>""2015-05-05""",false,,,true,,,,3569,,14,2014-02-01 00:42:20.492,2015-05-05 18:37:06.398,,23,DelinquencyStage,fbfe194e-8fe5-40e1-bf5a-4751b3043309,removed,false,2015-05-05 18:37:06.175,,,5139,,,,,23816150,,,,,,,,,
19937,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5196""",false,,2014-02-01 00:42:20.490,true,,,,3569,,14,2014-02-01 00:42:20.500,2015-05-05 18:19:54.645,19936,28,DelinquencyStageAction,bfb0e0c8-5573-4411-ab91-ddc81949b9cc,removed,false,2015-03-05 02:09:59.973,,,5139,,,,,23816150,,,,,,,,,
19938,GateLockoutDelinquencyTenantEvent,"""last_action_date""=>""2015-05-05""",false,,2014-01-31 05:00:00.000,true,,,,3569,,14,2014-02-01 00:42:20.524,2015-05-05 18:19:54.743,19936,29,DelinquencyStageAction,a7c9b2d6-9cce-44ee-bae4-96ee17f5bf41,removed,false,2015-05-05 18:19:54.671,,,5139,,,,,23816150,,,,,,,,,
19939,OverlockDelinquencyTenantEvent,"""last_action_date""=>""2015-05-05""",false,,2015-05-05 18:37:06.385,true,,40,5977,3569,,14,2014-02-01 00:42:20.565,2024-05-20 16:47:40.170,19936,30,DelinquencyStageAction,"10575c35-62d8-4e1a-b86b-b6d5e4641b71",overlock_removed,false,2015-05-05 18:37:06.130,,User,5139,,,,,23816150,,,,,,,,,
19940,DelinquencyStageTenantEvent,"""invoice_id""=>""5195"", ""applied_date""=>""2013-12-16"", ""line_item_id""=>""5318"", ""resolved_date""=>""2015-05-05""",false,,,true,,,,3569,,14,2014-02-01 00:42:20.628,2015-05-05 18:19:54.924,,24,DelinquencyStage,"9fa949f5-65da-483b-a71c-c453cac0a918",removed,false,2015-05-05 18:19:54.923,,,5139,,,,,23816469,,,,,,,,,
19941,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:55:02.560,true,,31,5977,3569,,14,2014-02-01 00:42:20.634,2024-05-20 16:47:40.170,19940,31,DelinquencyStageAction,"71c7c690-9117-4a2c-9f00-045521fe7f63",letter_sent,false,2015-05-05 18:19:54.866,,,5139,,,,,23816469,,,,,,,,,
19942,DelinquencyStageTenantEvent,"""invoice_id""=>""5195"", ""applied_date""=>""2014-01-10"", ""line_item_id""=>""5318"", ""resolved_date""=>""2015-05-05""",false,,,true,,,,3569,,14,2014-02-01 00:42:20.695,2015-05-05 18:19:55.052,,25,DelinquencyStage,"6d557a1c-bec6-4edb-ba35-91810b27e9ae",removed,false,2015-05-05 18:19:55.051,,,5139,,,,,23816772,,,,,,,,,
19943,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5196""",false,,2014-02-01 00:42:20.694,true,,,,3569,,14,2014-02-01 00:42:20.702,2015-05-05 18:19:55.001,19942,32,DelinquencyStageAction,"427a57d5-f561-414c-8c28-a443f9ca8669",removed,false,2015-05-05 18:19:54.989,,,5139,,,,,23816772,,,,,,,,,
19944,DelinquencyStageTenantEvent,"""invoice_id""=>""5195"", ""applied_date""=>""2014-01-15"", ""line_item_id""=>""5318"", ""resolved_date""=>""2015-05-05""",false,,,true,,,,3569,,14,2014-02-01 00:42:20.759,2015-05-05 18:19:55.174,,26,DelinquencyStage,a960c589-43a8-47ec-9686-66c5d23d24aa,removed,false,2015-05-05 18:19:55.173,,,5139,,,,,23817096,,,,,,,,,
19945,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:55:00.167,true,,31,5977,3569,,14,2014-02-01 00:42:20.766,2024-05-20 16:47:40.170,19944,33,DelinquencyStageAction,"47904e97-2b78-4695-9011-02e8081ec8b5",letter_sent,false,2015-05-05 18:19:55.117,,,5139,,,,,23817096,,,,,,,,,
19946,MoveInUnitEvent,"""rate""=>""40.0"", ""move_in_date""=>""2013-11-01"", ""gate_access_code""=>""00566"", ""move_in_initiated_date""=>""2013-11-01""",false,,2014-02-01 00:42:21.118,true,,,5978,3570,,14,2013-11-01 10:00:00.000,2024-05-20 16:47:40.170,,,,ab0e4781-a66a-4e26-91a5-7c0bb6884d67,,false,,,,5140,,,,,,,,,,,,,,
19947,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3570,,14,2014-02-01 00:42:21.419,2014-02-01 00:42:21.528,,5198,Invoice,"40f5c5ee-e7fa-495a-8375-27435e6c383e",,false,,,,,,,,,,,,,,,,,,
19948,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3570,,14,2014-02-01 00:42:21.695,2014-02-01 00:42:21.762,,5199,Invoice,dc34a294-79af-47c2-b151-202fb7b43961,,false,,,,,,,,,,,,,,,,,,
19949,NoteEvent,"",false,,2014-02-06 21:43:08.384,false,,54,,3571,,14,2014-02-01 00:42:21.879,2014-04-08 03:13:26.853,,,,e97dbb53-e2d9-49f1-ae0b-5e71d79ab15c,,false,,,,,,,,,,,,,,,,,,
19950,MoveInUnitEvent,"""rate""=>""80.0"", ""move_in_date""=>""2013-08-30"", ""gate_access_code""=>""07674"", ""move_in_initiated_date""=>""2013-08-30""",false,,2014-02-01 00:42:21.906,true,,,5979,3571,,14,2013-08-30 10:00:00.000,2014-04-08 03:12:53.723,,,,"0f67d9ae-1fcb-40e2-8fc6-1bb19946faf9",,false,,,,5141,,,,,,,,,,,,,,
19951,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3571,,14,2014-02-01 00:42:22.295,2014-02-01 00:42:22.308,,5200,Invoice,"659c1831-79c9-44d3-8913-755d29d5c762",,false,,,,,,,,,,,,,,,,,,
19952,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3571,,14,2014-02-01 00:42:22.479,2014-02-01 00:42:22.491,,5201,Invoice,bf525953-4303-4b14-ac21-ed6bab3acc19,,false,,,,,,,,,,,,,,,,,,
19953,NoteEvent,"",false,,2014-02-06 21:44:03.130,false,,54,,3572,,14,2014-02-01 00:42:22.808,2014-04-08 03:13:26.876,,,,"8a219e74-b81c-4b3f-b47d-1b532aaba7e8",,false,,,,,,,,,,,,,,,,,,
19954,MoveInUnitEvent,"""rate""=>""55.0"", ""move_in_date""=>""2012-05-29"", ""gate_access_code""=>""03333"", ""move_in_initiated_date""=>""2012-05-29""",false,,2014-02-01 00:42:22.836,true,,,5981,3572,,14,2012-05-29 10:00:00.000,2024-03-07 18:57:06.995,,,,"4146b461-1daf-460e-a00c-71566d71e727",,false,,,,5142,,,,,,,,,,,,,,
19955,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3572,,14,2014-02-01 00:42:23.227,2014-02-01 00:42:23.239,,5202,Invoice,"2a1fd9bd-26fe-4abb-883f-c0a4c972a978",,false,,,,,,,,,,,,,,,,,,
19956,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3572,,14,2014-02-01 00:42:23.376,2014-02-01 00:42:23.388,,5203,Invoice,"6dbc056e-7ded-4793-9cfb-2e0fd60762d7",,false,,,,,,,,,,,,,,,,,,
19957,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3572,,14,2014-02-01 00:42:23.526,2014-02-01 00:42:23.540,,5204,Invoice,f17ca0c0-36f5-437e-998d-2283402c97f9,,false,,,,,,,,,,,,,,,,,,
19958,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3572,,14,2014-02-01 00:42:23.796,2014-02-01 00:42:23.809,,5205,Invoice,b25e163b-d7d3-4a94-9df9-44a49f9189bf,,false,,,,,,,,,,,,,,,,,,
19959,DelinquencyStageTenantEvent,"""invoice_id""=>""5203"", ""applied_date""=>""2013-06-11"", ""line_item_id""=>""5326"", ""resolved_date""=>""2014-07-09""",false,,,true,,,,3572,,14,2014-02-01 00:42:23.882,2014-07-10 00:45:02.143,,23,DelinquencyStage,"11734993-f203-4aa4-a2aa-48cfc0fb2dfa",removed,false,,,,5142,,,,,23842547,,,,,,,,,
19960,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5204""",false,,2014-02-01 00:42:23.880,true,,,,3572,,14,2014-02-01 00:42:23.888,2014-07-10 00:45:02.105,19959,28,DelinquencyStageAction,"0dbbd7df-af99-4ac2-919d-c82f380f9cf0",removed,false,,,,5142,,,,,23842547,,,,,,,,,
19961,GateLockoutDelinquencyTenantEvent,"""last_action_date""=>""2014-07-09""",false,,2014-01-31 05:00:00.000,true,,,,3572,,14,2014-02-01 00:42:23.909,2014-07-10 00:45:02.065,19959,29,DelinquencyStageAction,"779dad23-e87c-4a82-ada8-7cf1168b914d",removed,false,,,,5142,,,,,23842547,,,,,,,,,
19962,OverlockDelinquencyTenantEvent,"""last_action_date""=>""2014-07-09""",false,,2014-02-01 00:42:24.917,true,,,5981,3572,,14,2014-02-01 00:42:23.949,2024-03-07 18:57:06.995,19959,30,DelinquencyStageAction,cb9ca737-cd5c-46c8-9f06-425d56154a99,overlock_removed,false,,,,5142,,,,,23842547,,,,,,,,,
19963,DelinquencyStageTenantEvent,"""invoice_id""=>""5203"", ""applied_date""=>""2013-06-16"", ""line_item_id""=>""5326""",false,,,false,,,,3572,,14,2014-02-01 00:42:24.002,2014-04-08 03:12:00.834,,24,DelinquencyStage,"89d57fa6-ba5d-4b07-b2f3-14bc7f9463c0",applied,false,,,,5142,,,,,23842869,,,,,,,,,
19964,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:55:38.702,true,,31,5981,3572,,14,2014-02-01 00:42:24.009,2024-03-07 18:57:06.995,19963,31,DelinquencyStageAction,"1a3a296c-0e02-4969-8f03-ac974cca5af9",letter_sent,false,,,,5142,,,,,23842869,,,,,,,,,
19965,DelinquencyStageTenantEvent,"""invoice_id""=>""5203"", ""applied_date""=>""2013-07-11"", ""line_item_id""=>""5326""",false,,,false,,,,3572,,14,2014-02-01 00:42:24.066,2014-04-08 03:12:00.864,,25,DelinquencyStage,"49705364-7aeb-48ca-93d9-909d2c20a29f",applied,false,,,,5142,,,,,23843231,,,,,,,,,
19966,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5204""",false,,2014-02-01 00:42:24.064,true,,,,3572,,14,2014-02-01 00:42:24.072,2014-02-01 00:42:24.776,19965,32,DelinquencyStageAction,"49bf4af8-ee79-4561-9484-1cb88e875b5e",applied,false,,,,5142,,,,,23843231,,,,,,,,,
19967,DelinquencyStageTenantEvent,"""invoice_id""=>""5203"", ""applied_date""=>""2013-07-16"", ""line_item_id""=>""5326""",false,,,false,,,,3572,,14,2014-02-01 00:42:24.127,2014-04-08 03:12:00.893,,26,DelinquencyStage,"505682b0-edf5-4459-afee-ede2bc58a414",applied,false,,,,5142,,,,,23843625,,,,,,,,,
19968,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:55:35.894,true,,31,5981,3572,,14,2014-02-01 00:42:24.133,2024-03-07 18:57:06.995,19967,33,DelinquencyStageAction,"4485bb97-6c97-439a-b27c-56c6f3cee70e",letter_sent,false,,,,5142,,,,,23843625,,,,,,,,,
19969,DelinquencyStageTenantEvent,"""invoice_id""=>""5203"", ""applied_date""=>""2013-08-10"", ""line_item_id""=>""5326""",false,,,false,,,,3572,,14,2014-02-01 00:42:24.189,2014-04-08 03:12:00.921,,27,DelinquencyStage,"2eeb408b-e662-4653-aae7-225ef1ec4b4f",applied,false,,,,5142,,,,,23844011,,,,,,,,,
19970,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5204""",false,,2014-02-01 00:42:24.187,true,,,,3572,,14,2014-02-01 00:42:24.195,2014-02-01 00:42:24.756,19969,34,DelinquencyStageAction,"694d1823-278e-4a1f-a3e5-cb27fc3e2b0f",applied,false,,,,5142,,,,,23844011,,,,,,,,,
19971,DelinquencyStageTenantEvent,"""invoice_id""=>""5203"", ""applied_date""=>""2013-08-15"", ""line_item_id""=>""5326""",false,,,false,,,,3572,,14,2014-02-01 00:42:24.337,2014-04-08 03:12:00.950,,28,DelinquencyStage,ce5a0b90-c8da-44b8-b029-c3c00c00d641,applied,false,,,,5142,,,,,23844309,,,,,,,,,
19972,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:55:33.246,true,,31,5981,3572,,14,2014-02-01 00:42:24.343,2024-03-07 18:57:06.995,19971,35,DelinquencyStageAction,"9248ef7a-56ac-479c-a435-9f6235038c93",letter_sent,false,,,,5142,,,,,23844309,,,,,,,,,
19973,DelinquencyStageTenantEvent,"""invoice_id""=>""5203"", ""applied_date""=>""2013-08-30"", ""line_item_id""=>""5326""",false,,,false,,,,3572,,14,2014-02-01 00:42:24.393,2014-04-08 03:12:00.978,,29,DelinquencyStage,f8842fac-287e-464c-82eb-8b35cd9fc780,applied,false,,,,5142,,,,,23844735,,,,,,,,,
19974,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:55:30.688,true,,31,5981,3572,,14,2014-02-01 00:42:24.399,2024-03-07 18:57:06.995,19973,36,DelinquencyStageAction,"96eb188e-07a3-4c43-ac2e-fecee3e3bea4",letter_sent,false,,,,5142,,,,,23844735,,,,,,,,,
19975,DelinquencyStageTenantEvent,"""invoice_id""=>""5203"", ""applied_date""=>""2013-09-14"", ""line_item_id""=>""5326""",false,,,false,,,,3572,,14,2014-02-01 00:42:24.450,2014-04-08 03:12:01.007,,30,DelinquencyStage,c125b04d-74b4-4491-bccb-f2de009c5a36,applied,false,,,,5142,,,,,23845056,,,,,,,,,
19976,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:55:28.040,true,,31,5981,3572,,14,2014-02-01 00:42:24.456,2024-03-07 18:57:06.995,19975,37,DelinquencyStageAction,"0ba591d2-00ff-4344-bbf5-7b58bc4bf9f4",letter_sent,false,,,,5142,,,,,23845056,,,,,,,,,
19977,DelinquencyStageTenantEvent,"""invoice_id""=>""5203"", ""applied_date""=>""2013-09-29"", ""line_item_id""=>""5326""",false,,,false,,,,3572,,14,2014-02-01 00:42:24.507,2014-04-08 03:12:01.035,,31,DelinquencyStage,"9629f0f5-1fd7-4052-84a0-2340078b3504",applied,false,,,,5142,,,,,23845893,,,,,,,,,
19978,CutLockDelinquencyTenantEvent,"",false,,2014-02-04 05:00:00.000,true,,31,5981,3572,,14,2014-02-01 00:42:24.513,2024-03-07 18:57:06.995,19977,38,DelinquencyStageAction,"8e8abb6d-a984-4acf-b185-8d430e81bd30",lock_cut,false,,,,5142,,,,,23845893,,,,,,,,,
19979,DelinquencyStageTenantEvent,"""invoice_id""=>""5203"", ""applied_date""=>""2013-10-14"", ""line_item_id""=>""5326""",false,,,false,,,,3572,,14,2014-02-01 00:42:24.564,2014-04-08 03:12:01.063,,32,DelinquencyStage,b27bc864-92be-437f-821f-cfa621e40375,applied,false,,,,5142,,,,,23846216,,,,,,,,,
19980,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:55:21.568,true,,31,5981,3572,,14,2014-02-01 00:42:24.570,2024-03-07 18:57:06.995,19979,39,DelinquencyStageAction,d1523ef8-3433-4862-8aa5-552b927e5052,letter_sent,false,,,,5142,,,,,23846216,,,,,,,,,
19981,DelinquencyStageTenantEvent,"""invoice_id""=>""5203"", ""applied_date""=>""2013-10-29"", ""line_item_id""=>""5326""",false,,,false,,,,3572,,14,2014-02-01 00:42:24.627,2014-04-08 03:12:01.091,,33,DelinquencyStage,"8140d7ea-d652-4f21-86e3-8308a8c05bd9",applied,false,,,,5142,,,,,23846509,,,,,,,,,
19982,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5204""",false,,2014-02-01 00:42:24.625,true,,,,3572,,14,2014-02-01 00:42:24.633,2014-02-01 00:42:24.736,19981,40,DelinquencyStageAction,"86a401ba-222e-42f1-8a2d-731f796cfaa3",applied,false,,,,5142,,,,,23846509,,,,,,,,,
19983,DelinquencyStageTenantEvent,"""invoice_id""=>""5203"", ""applied_date""=>""2013-11-13"", ""line_item_id""=>""5326""",false,,,false,,,,3572,,14,2014-02-01 00:42:24.687,2014-04-08 03:12:01.119,,34,DelinquencyStage,e4aaae55-9619-4ae3-9633-aa2249a7400f,applied,false,,,,5142,,,,,23846912,,,,,,,,,
19984,AuctionDelinquencyTenantEvent,"",false,,2014-02-04 16:55:17.204,true,,31,5981,3572,,14,2014-02-01 00:42:24.693,2024-03-07 18:57:06.995,,41,DelinquencyStageAction,"8c4e6655-f736-4b09-a75b-2652d124b9be",unit_auctioned,false,,,,5142,,,,,23846912,,,,,,,,,
19985,NoteEvent,"",false,,2014-02-06 21:44:36.309,false,,54,,3573,,14,2014-02-01 00:42:25.090,2014-04-08 03:13:26.970,,,,"738a36b9-50da-4c79-8b8e-464823a35a03",,false,,,,,,,,,,,,,,,,,,
19986,NoteEvent,"",false,,,false,,,,3573,,14,2014-02-01 00:42:25.096,2014-04-08 03:13:26.989,,,,e06ded63-8c74-4dbb-888d-3fa178938cc6,,false,,,,,,,,,,,,,,,,,,
19987,MoveInUnitEvent,"""rate""=>""55.0"", ""move_in_date""=>""2013-05-17"", ""gate_access_code""=>""08832"", ""move_in_initiated_date""=>""2013-05-17""",false,,2014-02-01 00:42:25.125,true,,,5982,3573,,14,2013-05-17 10:00:00.000,2024-03-07 18:57:06.995,,,,dd1871ad-fb4f-43c4-9d82-e90014bd8014,,false,,,,5143,,,,,,,,,,,,,,
19988,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3573,,14,2014-02-01 00:42:25.513,2014-02-01 00:42:25.536,,5206,Invoice,"323c96e4-f8c0-4fb1-87bf-7f641994659c",,false,,,,,,,,,,,,,,,,,,
19989,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3573,,14,2014-02-01 00:42:25.700,2014-02-01 00:42:25.698,,5207,Invoice,a4201104-586c-4f07-8dd1-9796a079a031,,false,,,,,,,,,,,,,,,,,,
19990,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3573,,14,2014-02-01 00:42:26.153,2014-02-01 00:42:26.188,,5208,Invoice,"35449aeb-7429-42f2-99a0-73e0aac2ebe3",,false,,,,,,,,,,,,,,,,,,
19991,MoveInUnitEvent,"""rate""=>""55.0"", ""move_in_date""=>""2005-05-09"", ""gate_access_code""=>""06373"", ""move_in_initiated_date""=>""2005-05-09""",false,,2014-02-01 00:42:26.330,true,,,5983,3574,,14,2005-05-09 10:00:00.000,2024-03-07 18:57:06.995,,,,"387c3c79-931b-49c5-bd74-54f0c5172c83",,false,,,,5144,,,,,,,,,,,,,,
19992,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3574,,14,2014-02-01 00:42:26.705,2014-02-01 00:42:26.718,,5209,Invoice,"80fb783e-324c-4438-ad2e-c165663f075c",,false,,,,,,,,,,,,,,,,,,
19993,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3574,,14,2014-02-01 00:42:26.887,2014-02-01 00:42:26.900,,5210,Invoice,"080b924e-891e-4b11-80fc-be35c55407e6",,false,,,,,,,,,,,,,,,,,,
19994,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3574,,14,2014-02-01 00:42:27.274,2014-02-01 00:42:27.289,,5211,Invoice,"13d401f9-e7ab-45f3-9b6a-561d1f5d55b0",,false,,,,,,,,,,,,,,,,,,
19995,NoteEvent,"",false,,2014-02-06 21:45:44.622,false,,54,,3575,,14,2014-02-01 00:42:27.441,2014-04-08 03:13:27.013,,,,c55208e5-efb9-4e29-8c65-df66f5af44c7,,false,,,,,,,,,,,,,,,,,,
19996,MoveInUnitEvent,"""rate""=>""55.0"", ""move_in_date""=>""2011-05-09"", ""gate_access_code""=>""01113"", ""move_in_initiated_date""=>""2011-05-09""",false,,2014-02-01 00:42:27.469,true,,,5984,3575,,14,2011-05-09 10:00:00.000,2024-03-07 18:57:06.995,,,,"44b856ec-649d-4613-a133-f64ef53d174d",,false,,,,5145,,,,,,,,,,,,,,
19997,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3575,,14,2014-02-01 00:42:27.839,2014-02-01 00:42:27.851,,5212,Invoice,"32fb3425-ce51-4f50-8e3f-b20588a20af7",,false,,,,,,,,,,,,,,,,,,
19998,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3575,,14,2014-02-01 00:42:28.019,2014-02-01 00:42:28.031,,5213,Invoice,d71a0b12-4f9e-4a2b-9119-b88c1f95ef05,,false,,,,,,,,,,,,,,,,,,
19999,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3575,,14,2014-02-01 00:42:28.398,2014-02-01 00:42:28.413,,5214,Invoice,dfd9e08f-cc06-4615-b3b7-7331a4ba5c0e,,false,,,,,,,,,,,,,,,,,,
20000,MoveInUnitEvent,"""rate""=>""55.0"", ""move_in_date""=>""2008-09-23"", ""gate_access_code""=>""08657"", ""move_in_initiated_date""=>""2008-09-23""",false,,2014-02-01 00:42:28.596,true,,,5985,3576,,14,2008-09-23 10:00:00.000,2024-03-07 18:57:06.995,,,,"689d1633-aa70-41a3-b8c5-71d52122bc60",,false,,,,5146,,,,,,,,,,,,,,
20001,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3576,,14,2014-02-01 00:42:28.968,2014-02-01 00:42:28.980,,5215,Invoice,f4a44d9d-b703-4d08-b32c-013d325c95bc,,false,,,,,,,,,,,,,,,,,,
20002,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3576,,14,2014-02-01 00:42:29.148,2014-02-01 00:42:29.159,,5216,Invoice,"24c73092-e049-47c8-b94d-8dec6ae690ed",,false,,,,,,,,,,,,,,,,,,
20003,NoteEvent,"",false,,2014-02-06 21:50:38.179,false,,54,,3577,,14,2014-02-01 00:42:29.411,2014-04-08 03:13:27.035,,,,"289de1e1-1ba3-41d6-b3e5-3e438c97c283",,false,,,,,,,,,,,,,,,,,,
